"","e9-set3","e9-set5","e9-set6","e16-set3","e16-set4","e16-set5","e16-set6"
"ENSMUSG00000093452",0,0,0,0,0,0,0
"ENSMUSG00000104389",3,2,4,1,6,2,2
"ENSMUSG00000104056",0,1,1,1,0,1,0
"ENSMUSG00000040701",405,404,494,314,381,333,242
"ENSMUSG00000022208",132,6,6,279,432,284,479
"ENSMUSG00000077492",0,0,0,0,0,0,0
"ENSMUSG00000022209",0,0,1,2,0,0,1
"ENSMUSG00000060680",26,22,33,11,15,12,8
"ENSMUSG00000022210",1385,956,895,1723,1548,1669,1693
"ENSMUSG00000022211",373,469,402,386,447,362,318
"ENSMUSG00000022212",54,18,33,27,43,43,84
"ENSMUSG00000040632",0,0,0,5,0,1,1
"ENSMUSG00000040618",756,670,556,1631,1743,1438,1489
"ENSMUSG00000053588",2,1,2,5,7,3,1
"ENSMUSG00000022214",1952,1852,1821,2451,2637,2223,2386
"ENSMUSG00000086341",23,22,8,20,32,12,7
"ENSMUSG00000022215",976,921,739,1705,1349,1416,1597
"ENSMUSG00000022216",3182,2562,2570,4725,4408,4432,4340
"ENSMUSG00000022217",348,269,299,519,565,477,559
"ENSMUSG00000079197",2330,1414,1446,2414,2100,2400,2351
"ENSMUSG00000047098",741,970,897,795,839,798,779
"ENSMUSG00000002325",356,354,436,623,448,522,347
"ENSMUSG00000002324",288,288,207,168,273,228,200
"ENSMUSG00000002319",3339,3712,3900,2214,2413,2189,2078
"ENSMUSG00000002320",2359,2220,2222,2559,2877,2742,2926
"ENSMUSG00000007591",20,34,30,20,22,27,19
"ENSMUSG00000002329",2511,1799,1670,2675,2996,2584,2732
"ENSMUSG00000010376",5491,3979,3878,5067,4969,4765,5366
"ENSMUSG00000002326",1524,1115,1081,811,918,887,823
"ENSMUSG00000007589",1387,1235,1288,688,816,794,934
"ENSMUSG00000088402",1,1,1,0,0,0,1
"ENSMUSG00000022218",14,12,6,18,18,28,12
"ENSMUSG00000040472",606,605,537,557,592,484,450
"ENSMUSG00000002332",1331,1191,1254,1471,1533,1619,1555
"ENSMUSG00000019297",1447,1507,1467,649,727,804,853
"ENSMUSG00000022219",32,45,51,17,18,19,22
"ENSMUSG00000040432",18,52,37,5,6,13,8
"ENSMUSG00000046908",36,19,17,11,20,14,15
"ENSMUSG00000022220",897,889,958,1048,1121,963,705
"ENSMUSG00000022221",536,448,480,406,379,364,342
"ENSMUSG00000023411",668,691,761,1102,986,914,635
"ENSMUSG00000075592",1318,2784,2786,1026,1523,1558,1366
"ENSMUSG00000097542",0,0,0,0,0,0,0
"ENSMUSG00000040380",35,24,28,67,64,67,34
"ENSMUSG00000047153",1115,1586,1672,981,1087,1027,814
"ENSMUSG00000022223",1134,848,809,1638,1583,1495,1585
"ENSMUSG00000022225",2,1,0,157,132,114,128
"ENSMUSG00000068289",0,0,0,0,0,0,0
"ENSMUSG00000058581",17,8,4,9,3,4,13
"ENSMUSG00000022227",0,0,0,1,0,0,0
"ENSMUSG00000071361",0,0,0,0,0,0,0
"ENSMUSG00000022226",2,1,0,2,2,1,1
"ENSMUSG00000061068",2,3,0,33,11,21,13
"ENSMUSG00000022157",0,0,1,1,0,1,8
"ENSMUSG00000098961",0,0,0,0,0,0,0
"ENSMUSG00000040314",7,3,3,14,3,2,5
"ENSMUSG00000022156",0,0,0,0,0,0,1
"ENSMUSG00000059256",0,0,0,0,0,0,0
"ENSMUSG00000040284",0,0,0,0,0,0,0
"ENSMUSG00000015443",0,1,2,0,0,0,0
"ENSMUSG00000015441",0,0,0,0,0,0,0
"ENSMUSG00000079186",0,0,0,0,0,0,0
"ENSMUSG00000077160",0,0,0,0,0,0,0
"ENSMUSG00000097936",1,0,1,1,1,0,2
"ENSMUSG00000015437",1,0,0,6,3,3,2
"ENSMUSG00000022229",1,7,2,3,1,0,1
"ENSMUSG00000000365",215,183,181,75,57,54,54
"ENSMUSG00000088761",0,0,0,0,0,0,0
"ENSMUSG00000064128",743,798,866,374,430,458,356
"ENSMUSG00000089170",3,0,2,0,0,2,0
"ENSMUSG00000054509",726,904,1010,740,1068,904,613
"ENSMUSG00000090038",0,0,1,2,0,0,0
"ENSMUSG00000110165",6,7,6,3,8,8,7
"ENSMUSG00000079184",3368,2069,2118,1331,1376,1319,1115
"ENSMUSG00000097743",207,143,166,108,154,114,110
"ENSMUSG00000021938",3281,2989,2910,1671,1849,1779,1764
"ENSMUSG00000079489",6,8,11,5,6,4,2
"ENSMUSG00000094250",0,0,0,0,1,1,0
"ENSMUSG00000040123",1226,1078,1089,1124,1138,1120,772
"ENSMUSG00000100017",59,75,64,129,180,179,212
"ENSMUSG00000077685",0,0,0,0,0,0,0
"ENSMUSG00000087941",0,0,0,0,0,0,0
"ENSMUSG00000088180",0,0,0,0,0,0,0
"ENSMUSG00000021945",3037,3046,3173,2059,2127,2087,1774
"ENSMUSG00000096144",0,0,0,1,0,0,0
"ENSMUSG00000048582",24,18,20,1096,1250,1147,1339
"ENSMUSG00000046352",0,1,0,6,1,3,3
"ENSMUSG00000089840",0,0,0,0,0,0,0
"ENSMUSG00000040055",3,0,0,1,1,2,4
"ENSMUSG00000021947",81,80,52,227,242,230,315
"ENSMUSG00000077497",0,0,0,0,0,0,0
"ENSMUSG00000040040",355,328,347,266,329,276,212
"ENSMUSG00000081238",0,2,0,0,0,1,1
"ENSMUSG00000086486",2,7,1,3,0,2,1
"ENSMUSG00000050222",37,18,35,178,197,167,194
"ENSMUSG00000021951",548,452,487,475,506,474,508
"ENSMUSG00000097933",0,1,0,0,4,0,0
"ENSMUSG00000021952",821,1424,1377,388,542,619,542
"ENSMUSG00000021959",1591,1926,1867,2163,2301,2474,2402
"ENSMUSG00000064525",2,1,8,2,4,1,1
"ENSMUSG00000092358",5,4,6,12,5,10,8
"ENSMUSG00000021963",4301,4411,4166,4399,4229,3987,4731
"ENSMUSG00000092784",0,0,0,0,0,0,0
"ENSMUSG00000021965",1041,978,1007,420,551,503,433
"ENSMUSG00000021967",1277,1133,1061,1624,1570,1399,1781
"ENSMUSG00000065374",0,2,1,5,0,1,1
"ENSMUSG00000021969",1971,1541,1641,1460,1477,1672,1178
"ENSMUSG00000021973",3232,2803,2556,4176,4341,4248,4211
"ENSMUSG00000097303",20,18,5,10,12,6,4
"ENSMUSG00000021974",199,123,74,264,295,252,217
"ENSMUSG00000091132",0,0,0,0,0,0,0
"ENSMUSG00000077201",0,0,0,0,0,0,0
"ENSMUSG00000098157",0,0,0,0,0,0,1
"ENSMUSG00000059835",2,3,2,0,1,1,1
"ENSMUSG00000021977",0,0,0,0,0,0,0
"ENSMUSG00000053868",0,0,0,0,0,0,0
"ENSMUSG00000035469",1593,1769,1713,571,755,718,670
"ENSMUSG00000090881",3,1,2,2,0,0,0
"ENSMUSG00000044703",7,0,1,7,3,16,11
"ENSMUSG00000091649",43,1,0,18,10,46,19
"ENSMUSG00000068245",25,5,2,75,46,94,64
"ENSMUSG00000091144",57,48,69,28,15,25,22
"ENSMUSG00000071350",307,324,339,132,158,238,156
"ENSMUSG00000089643",0,0,2,0,0,0,0
"ENSMUSG00000021981",1001,972,921,643,670,779,766
"ENSMUSG00000021982",876,787,874,1043,1056,1064,1060
"ENSMUSG00000044461",1623,1546,2252,724,648,834,736
"ENSMUSG00000021983",263,256,285,247,309,321,328
"ENSMUSG00000087286",4,1,0,4,3,3,3
"ENSMUSG00000086112",0,0,0,0,0,0,0
"ENSMUSG00000075288",0,0,0,0,0,0,0
"ENSMUSG00000072068",0,0,0,0,0,0,0
"ENSMUSG00000063895",1915,2326,2263,1155,1402,1312,1295
"ENSMUSG00000076270",0,0,0,0,0,0,0
"ENSMUSG00000021987",1388,1268,1286,1627,1564,1584,1620
"ENSMUSG00000021986",49,47,33,34,41,53,40
"ENSMUSG00000101797",2,6,3,0,0,1,0
"ENSMUSG00000021990",2944,3536,3739,2113,2534,2403,2432
"ENSMUSG00000071347",4,4,3,134,129,160,123
"ENSMUSG00000084951",6,0,1,1,0,3,2
"ENSMUSG00000021993",935,1022,987,1776,2167,1833,1916
"ENSMUSG00000060548",1375,1568,1516,716,701,839,674
"ENSMUSG00000048279",1124,1712,1641,1340,1915,1851,1614
"ENSMUSG00000035296",9,6,6,2837,3047,2536,2788
"ENSMUSG00000101505",0,0,0,0,0,3,0
"ENSMUSG00000043157",42,2,0,53,34,55,34
"ENSMUSG00000021928",373,354,371,192,238,181,181
"ENSMUSG00000089253",0,2,0,0,0,0,0
"ENSMUSG00000021929",3250,3046,3122,1895,1998,2137,1854
"ENSMUSG00000021930",1041,801,787,750,832,860,756
"ENSMUSG00000035235",318,213,280,249,269,268,273
"ENSMUSG00000097589",503,421,465,401,458,420,244
"ENSMUSG00000046168",5,4,7,4,6,7,6
"ENSMUSG00000098183",160,95,94,65,112,71,30
"ENSMUSG00000098967",0,0,0,0,0,0,0
"ENSMUSG00000098088",0,0,0,0,0,0,0
"ENSMUSG00000092995",0,0,0,0,0,0,0
"ENSMUSG00000093007",0,0,0,0,0,0,0
"ENSMUSG00000098914",0,0,0,0,0,0,0
"ENSMUSG00000098626",0,0,0,0,0,0,0
"ENSMUSG00000097997",19,14,11,8,14,19,8
"ENSMUSG00000099039",0,0,3,0,1,1,0
"ENSMUSG00000103869",1,2,0,1,5,1,1
"ENSMUSG00000102151",0,2,4,2,5,4,0
"ENSMUSG00000104187",2,1,0,1,1,3,0
"ENSMUSG00000098096",0,0,0,0,0,0,0
"ENSMUSG00000048281",20,21,9,38,27,21,14
"ENSMUSG00000021932",1828,1341,1295,1455,1601,1484,1582
"ENSMUSG00000021933",0,0,0,6,1,3,3
"ENSMUSG00000100486",0,0,2,1,1,1,3
"ENSMUSG00000064556",0,0,0,0,0,0,0
"ENSMUSG00000035184",104,86,38,397,359,309,346
"ENSMUSG00000096402",0,0,0,0,0,0,0
"ENSMUSG00000091155",39,19,32,7,15,20,6
"ENSMUSG00000089531",0,0,0,0,0,0,0
"ENSMUSG00000035161",1294,1520,1478,905,947,840,905
"ENSMUSG00000097775",2,0,0,1,4,3,6
"ENSMUSG00000097501",1,1,3,4,4,5,1
"ENSMUSG00000014547",160,367,408,179,218,180,182
"ENSMUSG00000099245",0,0,0,0,0,0,0
"ENSMUSG00000098858",0,0,0,0,0,0,0
"ENSMUSG00000075574",0,0,0,0,0,0,0
"ENSMUSG00000075573",0,0,0,0,0,0,0
"ENSMUSG00000075572",0,0,0,0,0,0,0
"ENSMUSG00000075571",0,0,0,0,0,0,0
"ENSMUSG00000054763",202,102,160,23,17,26,14
"ENSMUSG00000064399",0,0,0,0,0,0,0
"ENSMUSG00000021939",13444,8083,8257,14697,13765,15036,14081
"ENSMUSG00000021273",2427,2159,2313,889,1020,1028,1019
"ENSMUSG00000035121",118,65,89,34,52,39,20
"ENSMUSG00000021944",9561,9701,10695,7876,8466,7719,7477
"ENSMUSG00000014453",96,143,146,54,79,67,27
"ENSMUSG00000097948",1,2,0,0,0,0,3
"ENSMUSG00000035095",183,215,174,148,141,171,107
"ENSMUSG00000021953",3,1,3,0,0,1,0
"ENSMUSG00000090374",0,0,0,0,0,0,0
"ENSMUSG00000035078",824,1100,1146,777,965,919,1122
"ENSMUSG00000087652",1,0,0,2,3,0,3
"ENSMUSG00000035067",170,143,150,104,113,134,121
"ENSMUSG00000076049",0,0,0,0,0,0,0
"ENSMUSG00000021958",623,511,440,281,291,289,248
"ENSMUSG00000063060",743,590,659,1199,1477,1438,1260
"ENSMUSG00000021961",0,0,0,0,1,0,0
"ENSMUSG00000046049",7,4,2,0,1,0,0
"ENSMUSG00000034623",0,0,0,0,1,0,0
"ENSMUSG00000052099",0,0,1,0,0,0,0
"ENSMUSG00000091686",0,0,0,0,5,0,1
"ENSMUSG00000021966",0,0,1,0,0,0,0
"ENSMUSG00000090785",0,1,4,0,2,1,3
"ENSMUSG00000054733",513,389,336,1020,1087,999,1075
"ENSMUSG00000097545",56,0,1,94,157,85,195
"ENSMUSG00000065597",0,0,0,0,0,0,0
"ENSMUSG00000092972",0,0,0,0,0,0,0
"ENSMUSG00000060012",190,398,339,378,469,432,351
"ENSMUSG00000064442",0,0,0,0,0,0,0
"ENSMUSG00000021972",2057,2510,2728,1431,1802,1740,1513
"ENSMUSG00000102764",3,2,1,2,1,2,1
"ENSMUSG00000098837",2,0,0,0,0,0,0
"ENSMUSG00000021975",907,1060,990,598,710,653,629
"ENSMUSG00000021978",4368,5421,5562,5920,6525,6944,7448
"ENSMUSG00000007989",290,692,694,174,274,252,276
"ENSMUSG00000098479",0,1,0,0,0,0,0
"ENSMUSG00000034532",272,233,276,177,185,154,180
"ENSMUSG00000034522",1046,1247,1191,2650,3067,2751,2549
"ENSMUSG00000045731",8,21,9,34,17,23,19
"ENSMUSG00000022031",3404,3558,3527,2313,2442,2486,2555
"ENSMUSG00000061356",0,2,1,1,2,1,1
"ENSMUSG00000022032",8,16,13,288,278,232,278
"ENSMUSG00000022033",1553,1238,1086,1236,1251,1266,1291
"ENSMUSG00000022034",1256,956,1021,1063,1125,1147,917
"ENSMUSG00000022035",1621,1254,1264,887,920,984,947
"ENSMUSG00000034463",66,76,101,399,367,490,384
"ENSMUSG00000022037",1338,1198,1241,3272,2690,2814,2615
"ENSMUSG00000034450",12,53,20,5,4,6,2
"ENSMUSG00000022039",0,4,0,0,1,0,1
"ENSMUSG00000068165",0,2,1,0,0,0,0
"ENSMUSG00000022040",217,166,119,1536,1486,1469,1506
"ENSMUSG00000022041",0,2,0,2,1,0,2
"ENSMUSG00000059456",1205,1348,1556,1331,1419,1313,1394
"ENSMUSG00000085984",30,23,39,19,27,20,22
"ENSMUSG00000022043",7110,7575,7679,8538,10020,9286,9944
"ENSMUSG00000022044",218,52,58,318,395,322,423
"ENSMUSG00000045875",0,2,3,4,9,4,3
"ENSMUSG00000057913",0,0,0,0,0,0,2
"ENSMUSG00000022048",2815,1613,1631,1325,1404,1163,1277
"ENSMUSG00000075553",17,16,11,10,8,9,2
"ENSMUSG00000046204",45,40,35,41,66,45,57
"ENSMUSG00000104220",0,0,0,0,0,0,0
"ENSMUSG00000065673",0,0,1,0,0,0,0
"ENSMUSG00000022051",6171,5420,5810,4974,4475,5972,5328
"ENSMUSG00000022052",4148,3819,3877,2358,2546,2426,2413
"ENSMUSG00000098365",0,0,0,0,0,0,0
"ENSMUSG00000093744",0,0,0,0,0,0,0
"ENSMUSG00000022053",20,25,26,242,197,221,201
"ENSMUSG00000080432",0,0,0,0,0,0,0
"ENSMUSG00000075549",0,0,0,0,3,0,0
"ENSMUSG00000093386",3,0,4,0,1,0,3
"ENSMUSG00000093472",0,0,0,0,0,0,0
"ENSMUSG00000093634",0,0,0,1,2,0,0
"ENSMUSG00000077647",0,0,0,0,0,0,0
"ENSMUSG00000093726",176,101,104,62,91,66,45
"ENSMUSG00000048922",1621,1682,1755,916,1026,904,869
"ENSMUSG00000034327",1423,1202,1321,1172,1313,1325,1306
"ENSMUSG00000015812",32,14,29,29,29,20,11
"ENSMUSG00000044447",471,808,728,305,327,373,326
"ENSMUSG00000098866",0,0,0,0,0,0,0
"ENSMUSG00000022054",183,60,36,217,268,211,242
"ENSMUSG00000022055",319,160,133,154,174,184,213
"ENSMUSG00000087772",0,0,0,0,0,0,0
"ENSMUSG00000022056",1,2,2,0,0,0,0
"ENSMUSG00000022057",9,15,7,3,8,9,10
"ENSMUSG00000014725",0,1,0,2,0,0,1
"ENSMUSG00000014813",268,190,183,432,424,437,341
"ENSMUSG00000098713",2,1,0,1,0,1,4
"ENSMUSG00000092499",1,1,3,0,0,0,0
"ENSMUSG00000044186",63,93,111,0,0,0,1
"ENSMUSG00000022061",17,9,8,4,1,2,6
"ENSMUSG00000102999",0,0,0,0,0,0,0
"ENSMUSG00000034248",5872,6411,5539,1653,1944,2454,1868
"ENSMUSG00000098248",1,0,0,0,1,0,0
"ENSMUSG00000103065",0,0,0,0,0,0,0
"ENSMUSG00000104405",0,1,0,0,1,0,0
"ENSMUSG00000098255",0,0,0,0,0,0,0
"ENSMUSG00000047977",0,1,0,0,0,0,0
"ENSMUSG00000097511",0,0,1,0,0,0,0
"ENSMUSG00000095463",7,5,7,13,21,3,8
"ENSMUSG00000098270",0,0,0,0,0,0,0
"ENSMUSG00000093954",185,231,178,124,133,216,183
"ENSMUSG00000094526",36,77,58,46,45,62,51
"ENSMUSG00000102660",0,3,0,0,0,0,0
"ENSMUSG00000103720",0,0,0,0,0,0,0
"ENSMUSG00000102611",0,0,0,0,2,0,3
"ENSMUSG00000099315",0,0,0,0,0,0,0
"ENSMUSG00000098773",0,0,0,0,0,0,0
"ENSMUSG00000098784",0,0,0,0,0,0,0
"ENSMUSG00000022066",16,21,14,21,23,17,16
"ENSMUSG00000099027",0,0,0,0,0,0,0
"ENSMUSG00000098975",2,3,1,0,3,4,7
"ENSMUSG00000034205",5685,4612,4785,4708,4729,4261,3653
"ENSMUSG00000104371",0,0,0,0,0,0,0
"ENSMUSG00000098666",0,2,0,1,1,0,0
"ENSMUSG00000034194",1728,1399,1346,2285,2307,2075,2051
"ENSMUSG00000034190",2723,2683,2713,2718,2747,2779,3021
"ENSMUSG00000097284",17,74,54,76,72,92,83
"ENSMUSG00000022074",253,228,207,228,267,210,218
"ENSMUSG00000022075",997,969,1012,1641,1612,1401,1642
"ENSMUSG00000022085",2,0,2,0,0,0,2
"ENSMUSG00000033730",13,16,9,32,39,22,32
"ENSMUSG00000022089",598,553,510,485,520,465,515
"ENSMUSG00000033712",2681,2793,2723,1770,2140,1883,1742
"ENSMUSG00000044551",124,114,118,129,146,162,146
"ENSMUSG00000022090",48,41,21,258,271,249,231
"ENSMUSG00000022091",1317,1347,1265,2018,2013,1909,1660
"ENSMUSG00000097243",17,17,26,24,21,25,13
"ENSMUSG00000022092",238,160,151,406,456,467,515
"ENSMUSG00000106195",0,0,0,0,0,0,0
"ENSMUSG00000022094",516,604,583,762,815,706,678
"ENSMUSG00000058745",3,0,0,1,1,2,0
"ENSMUSG00000033644",18,17,15,12,17,14,13
"ENSMUSG00000088717",0,0,0,0,0,0,0
"ENSMUSG00000077577",0,0,0,0,0,0,0
"ENSMUSG00000000776",1898,1786,1709,1027,891,992,940
"ENSMUSG00000065528",0,1,2,4,0,0,0
"ENSMUSG00000003469",107,25,26,343,310,332,314
"ENSMUSG00000022098",1342,1421,1133,3831,4113,3899,2827
"ENSMUSG00000022097",0,0,0,0,0,1,132
"ENSMUSG00000033595",31,6,5,246,240,238,218
"ENSMUSG00000033589",1092,997,1102,689,679,630,585
"ENSMUSG00000022096",41,10,10,74,89,68,89
"ENSMUSG00000045211",165,122,104,345,380,329,360
"ENSMUSG00000022095",1586,1698,1660,1148,1548,1430,1109
"ENSMUSG00000022099",587,478,458,384,406,408,453
"ENSMUSG00000022101",0,1,4,6,2,4,0
"ENSMUSG00000047911",6,9,10,14,19,9,3
"ENSMUSG00000022100",3976,4511,4768,2504,2872,2905,2704
"ENSMUSG00000022102",98,74,49,159,98,90,79
"ENSMUSG00000099528",0,0,0,0,0,0,0
"ENSMUSG00000022103",69,46,77,236,169,217,171
"ENSMUSG00000104288",0,0,0,0,0,0,0
"ENSMUSG00000098064",0,0,0,0,0,0,0
"ENSMUSG00000064485",0,0,0,0,0,0,0
"ENSMUSG00000109446",0,0,0,0,0,0,0
"ENSMUSG00000108975",1,0,2,0,0,0,0
"ENSMUSG00000033487",1926,2198,2180,1174,1362,1265,1046
"ENSMUSG00000090216",0,0,2,1,0,2,0
"ENSMUSG00000033470",1,1,0,2,3,2,1
"ENSMUSG00000022106",2782,2483,2592,1952,1910,1940,1796
"ENSMUSG00000090706",1,1,4,0,3,0,0
"ENSMUSG00000022105",298,294,308,553,687,624,531
"ENSMUSG00000076121",0,0,1,0,0,0,0
"ENSMUSG00000033446",574,513,537,425,574,506,474
"ENSMUSG00000022108",4169,3150,2907,12699,12489,12238,12606
"ENSMUSG00000022109",1738,1536,1394,1216,1211,1213,1162
"ENSMUSG00000033405",131,125,126,59,106,80,81
"ENSMUSG00000022110",5340,3712,3706,8002,8513,8370,8833
"ENSMUSG00000096463",0,0,0,0,0,0,0
"ENSMUSG00000093873",0,0,0,0,0,2,1
"ENSMUSG00000075581",9,9,6,5,2,4,2
"ENSMUSG00000057886",37,19,20,27,29,20,18
"ENSMUSG00000034997",14,14,9,28,58,64,60
"ENSMUSG00000021996",4773,3002,3124,4225,4263,4401,4648
"ENSMUSG00000068015",594,579,574,585,676,653,530
"ENSMUSG00000034959",28,30,25,111,135,103,104
"ENSMUSG00000021997",4,2,5,0,0,1,0
"ENSMUSG00000021998",1214,995,827,1065,1087,1082,1059
"ENSMUSG00000089733",0,1,0,1,0,0,0
"ENSMUSG00000090054",0,0,0,0,0,0,0
"ENSMUSG00000021999",0,6,1,2,2,3,0
"ENSMUSG00000104689",0,0,0,0,0,0,0
"ENSMUSG00000022000",2932,2705,2747,1662,1774,1764,1339
"ENSMUSG00000091722",5,3,2,0,1,0,3
"ENSMUSG00000034913",0,0,0,0,0,0,0
"ENSMUSG00000022002",0,0,0,0,0,0,0
"ENSMUSG00000064394",0,0,0,0,0,0,0
"ENSMUSG00000034893",1156,1131,1181,884,1015,979,916
"ENSMUSG00000022003",340,418,412,436,466,438,492
"ENSMUSG00000085829",78,73,95,103,104,118,111
"ENSMUSG00000060126",40457,30142,29663,47309,43666,45329,46292
"ENSMUSG00000065147",125,53,61,43,44,20,15
"ENSMUSG00000067995",1249,926,980,490,505,528,556
"ENSMUSG00000046523",7,1,0,10,12,11,23
"ENSMUSG00000065799",0,3,3,0,3,0,0
"ENSMUSG00000022008",1466,1790,1816,1005,1241,1198,1234
"ENSMUSG00000022009",870,761,746,445,411,495,417
"ENSMUSG00000095427",45,25,29,21,26,22,27
"ENSMUSG00000022010",12038,11233,11469,8329,8831,8861,8961
"ENSMUSG00000097172",46,29,46,0,0,0,1
"ENSMUSG00000052584",466,374,356,115,120,104,124
"ENSMUSG00000101009",12,11,5,4,5,6,3
"ENSMUSG00000044350",683,600,569,236,221,243,250
"ENSMUSG00000034795",43,30,24,22,20,26,22
"ENSMUSG00000022012",376,332,305,119,105,108,125
"ENSMUSG00000063556",5,2,1,2,1,4,2
"ENSMUSG00000067973",0,0,0,0,1,1,2
"ENSMUSG00000089365",4,1,2,3,2,3,2
"ENSMUSG00000075512",0,0,0,1,0,0,0
"ENSMUSG00000022013",1406,1126,1026,1819,1564,1620,2009
"ENSMUSG00000022014",15,1,1,36,22,30,14
"ENSMUSG00000092272",0,1,2,3,1,2,5
"ENSMUSG00000045655",0,0,0,3,10,10,7
"ENSMUSG00000087932",0,0,0,0,0,0,0
"ENSMUSG00000080402",0,0,0,0,0,0,0
"ENSMUSG00000022015",13,5,0,1,1,1,4
"ENSMUSG00000022016",2400,2847,2980,1942,2640,2564,2219
"ENSMUSG00000034731",120,263,320,140,221,176,176
"ENSMUSG00000084447",0,0,0,0,0,0,0
"ENSMUSG00000058997",1275,1514,1266,1942,2593,2211,2244
"ENSMUSG00000071262",2,0,0,3,3,1,0
"ENSMUSG00000022018",59,49,35,189,184,235,287
"ENSMUSG00000022020",485,398,453,297,298,295,234
"ENSMUSG00000022022",296,236,216,289,307,261,337
"ENSMUSG00000043881",610,518,582,535,653,635,500
"ENSMUSG00000075502",142,150,122,69,58,82,77
"ENSMUSG00000022023",1533,1173,1238,1355,1301,1377,1282
"ENSMUSG00000036461",688,639,628,936,986,1062,946
"ENSMUSG00000093684",3,0,0,0,0,2,0
"ENSMUSG00000022024",4064,3214,3351,3263,3117,3165,3429
"ENSMUSG00000022025",2,6,3,24,26,32,12
"ENSMUSG00000076453",0,0,0,0,0,0,0
"ENSMUSG00000036422",32,1,1,53,71,50,103
"ENSMUSG00000102774",0,0,0,0,0,0,1
"ENSMUSG00000097927",0,0,0,0,0,0,0
"ENSMUSG00000095959",0,0,1,0,0,0,0
"ENSMUSG00000022026",0,3,0,23,19,12,7
"ENSMUSG00000098125",0,0,0,0,0,0,1
"ENSMUSG00000089266",0,0,0,0,0,0,0
"ENSMUSG00000088009",0,0,0,0,0,0,0
"ENSMUSG00000035566",171,229,197,443,657,677,740
"ENSMUSG00000064407",0,0,0,0,0,0,0
"ENSMUSG00000087812",0,0,0,0,0,0,0
"ENSMUSG00000022021",1569,1755,2017,839,988,956,885
"ENSMUSG00000077948",0,0,0,0,0,0,0
"ENSMUSG00000102284",0,0,0,0,0,0,0
"ENSMUSG00000088536",0,0,0,0,0,0,0
"ENSMUSG00000022019",951,832,818,927,926,1053,852
"ENSMUSG00000062611",300,104,90,193,174,181,168
"ENSMUSG00000098095",0,0,0,0,0,0,0
"ENSMUSG00000050505",11,0,1,90,72,91,91
"ENSMUSG00000102164",0,0,0,0,0,0,0
"ENSMUSG00000088405",0,0,0,0,0,0,0
"ENSMUSG00000077408",0,0,0,0,0,0,0
"ENSMUSG00000062093",173,86,65,146,113,128,127
"ENSMUSG00000077619",0,0,0,0,0,0,0
"ENSMUSG00000088746",0,0,0,0,0,0,0
"ENSMUSG00000077298",0,0,0,0,0,0,0
"ENSMUSG00000103410",0,0,0,0,0,0,0
"ENSMUSG00000055421",65,18,15,154,131,160,159
"ENSMUSG00000065014",0,0,0,0,0,0,0
"ENSMUSG00000088046",0,0,0,0,0,0,0
"ENSMUSG00000089384",0,0,0,0,0,0,0
"ENSMUSG00000034689",0,0,0,0,0,0,0
"ENSMUSG00000022076",1,0,0,2,9,9,2
"ENSMUSG00000083933",0,0,0,0,0,0,1
"ENSMUSG00000065042",0,0,0,0,0,0,0
"ENSMUSG00000064581",0,0,0,0,0,0,0
"ENSMUSG00000089130",0,0,0,0,0,0,0
"ENSMUSG00000098772",0,0,0,0,0,0,0
"ENSMUSG00000088538",0,0,0,0,0,0,0
"ENSMUSG00000055639",1282,1277,1397,493,552,637,539
"ENSMUSG00000089549",0,0,0,1,0,0,0
"ENSMUSG00000086133",0,0,0,0,3,0,0
"ENSMUSG00000089425",0,0,0,0,0,0,0
"ENSMUSG00000096444",0,0,0,0,0,0,0
"ENSMUSG00000098059",0,0,0,0,0,0,1
"ENSMUSG00000060377",8,2,5,5,8,3,1
"ENSMUSG00000033186",3877,2744,2678,2451,2514,2675,2437
"ENSMUSG00000022070",1515,1553,1452,775,895,809,684
"ENSMUSG00000033166",2173,2215,2205,986,1232,1195,1049
"ENSMUSG00000022064",461,442,479,321,370,369,380
"ENSMUSG00000100172",0,0,0,0,0,0,0
"ENSMUSG00000005148",32,35,39,64,71,66,93
"ENSMUSG00000084700",0,4,0,0,0,0,0
"ENSMUSG00000064584",0,0,0,0,0,0,1
"ENSMUSG00000103188",0,0,0,0,0,0,0
"ENSMUSG00000065238",0,0,0,0,0,0,0
"ENSMUSG00000087144",0,0,0,0,0,0,0
"ENSMUSG00000072294",17,71,70,76,114,160,145
"ENSMUSG00000054391",0,0,0,0,0,0,0
"ENSMUSG00000084991",0,0,0,0,0,0,0
"ENSMUSG00000110273",8,4,1,3,7,1,3
"ENSMUSG00000094585",0,0,0,0,0,0,0
"ENSMUSG00000089331",0,0,0,0,0,0,0
"ENSMUSG00000092668",0,0,0,0,0,0,0
"ENSMUSG00000088160",0,0,0,0,0,0,0
"ENSMUSG00000042888",0,1,3,0,0,0,0
"ENSMUSG00000089041",0,0,0,0,0,0,0
"ENSMUSG00000033083",1178,1185,979,1492,1816,1881,1429
"ENSMUSG00000075486",1158,830,812,1047,918,862,1037
"ENSMUSG00000022111",2049,1616,1502,1180,1194,1119,1208
"ENSMUSG00000053821",13,23,17,54,68,51,64
"ENSMUSG00000033060",7520,7652,7738,18170,22304,18933,17105
"ENSMUSG00000095037",0,0,0,0,0,0,0
"ENSMUSG00000098557",532,448,335,1150,1107,1153,873
"ENSMUSG00000097142",0,0,0,0,0,0,0
